sm_a,sm_b,mean_abs_diff,gpc_a,gpc_b
66,41,2.3,1,10
66,62,2.3,1,10
66,63,2.3,1,10
66,84,2.3,1,10
66,85,2.3,1,10
66,106,2.4,1,10
66,107,2.4,1,10
66,128,2.4,1,10
66,129,2.3,1,10
66,150,2.3,1,10
66,151,2.3,1,10
66,166,2.3,1,10
66,167,2.3,1,10
66,20,2.4,1,0
66,21,2.4,1,0
66,42,2.3,1,0
66,43,2.3,1,0
66,64,2.3,1,0
66,65,2.3,1,0
66,86,2.3,1,0
66,87,2.3,1,0
66,108,2.3,1,0
66,109,2.3,1,0
66,130,2.3,1,0
66,131,2.3,1,0
66,152,2.3,1,0
66,153,2.3,1,0
66,168,2.3,1,0
66,169,2.3,1,0
67,0,2.4,1,1
67,1,2.4,1,1
67,22,2.3,1,1
67,23,2.4,1,1
67,44,2.3,1,1
67,45,2.3,1,1
67,66,2.3,1,1
67,67,0.0,1,1
67,88,2.3,1,1
67,89,2.3,1,1
67,110,2.3,1,1
67,111,2.3,1,1
67,132,2.3,1,1
67,133,2.3,1,1
67,2,2.4,1,2
67,3,2.4,1,2
67,24,2.4,1,2
67,25,2.4,1,2
67,46,2.4,1,2
67,47,2.4,1,2
67,68,2.3,1,2
67,69,2.3,1,2
67,90,2.4,1,2
67,91,2.4,1,2
67,112,2.3,1,2
67,113,2.3,1,2
67,134,2.3,1,2
67,135,2.3,1,2
67,4,2.4,1,3
67,5,2.4,1,3
67,26,2.4,1,3
67,27,2.4,1,3
67,48,2.4,1,3
67,49,2.3,1,3
67,70,2.3,1,3
67,71,2.3,1,3
67,92,2.4,1,3
67,93,2.4,1,3
67,114,2.3,1,3
67,115,2.3,1,3
67,136,2.3,1,3
67,137,2.3,1,3
67,6,2.4,1,4
67,7,2.4,1,4
67,28,2.3,1,4
67,29,2.3,1,4
67,50,2.3,1,4
67,51,2.3,1,4
67,72,2.3,1,4
67,73,2.3,1,4
67,94,2.4,1,4
67,95,2.4,1,4
67,116,2.3,1,4
67,117,2.3,1,4
67,138,2.3,1,4
67,139,2.3,1,4
67,154,2.3,1,4
67,155,2.3,1,4
67,8,2.3,1,5
67,9,2.3,1,5
67,30,2.3,1,5
67,31,2.3,1,5
67,52,2.3,1,5
67,53,2.3,1,5
67,74,2.3,1,5
67,75,2.3,1,5
67,96,2.3,1,5
67,97,2.3,1,5
67,118,2.3,1,5
67,119,2.3,1,5
67,140,2.3,1,5
67,141,2.3,1,5
67,156,2.3,1,5
67,157,2.3,1,5
67,10,2.3,1,6
67,11,2.4,1,6
67,32,2.3,1,6
67,33,2.3,1,6
67,54,2.3,1,6
67,55,2.3,1,6
67,76,2.3,1,6
67,77,2.3,1,6
67,98,2.3,1,6
67,99,2.3,1,6
67,120,2.3,1,6
67,121,2.3,1,6
67,142,2.3,1,6
67,143,2.3,1,6
67,158,2.3,1,6
67,159,2.3,1,6
67,12,2.4,1,7
67,13,2.4,1,7
67,34,2.3,1,7
67,35,2.4,1,7
67,56,2.3,1,7
67,57,2.3,1,7
67,78,2.3,1,7
67,79,2.3,1,7
67,100,2.4,1,7
67,101,2.4,1,7
67,122,2.3,1,7
67,123,2.3,1,7
67,144,2.3,1,7
67,145,2.3,1,7
67,160,2.3,1,7
67,161,2.3,1,7
67,14,2.4,1,8
67,15,2.4,1,8
67,36,2.4,1,8
67,37,2.4,1,8
67,58,2.4,1,8
67,59,2.4,1,8
67,80,2.3,1,8
67,81,2.3,1,8
67,102,2.4,1,8
67,103,2.4,1,8
67,124,2.4,1,8
67,125,2.4,1,8
67,146,2.3,1,8
67,147,2.3,1,8
67,162,2.3,1,8
67,163,2.3,1,8
67,16,2.4,1,9
67,17,2.4,1,9
67,38,2.4,1,9
67,39,2.4,1,9
67,60,2.4,1,9
67,61,2.4,1,9
67,82,2.3,1,9
67,83,2.3,1,9
67,104,2.4,1,9
67,105,2.4,1,9
67,126,2.3,1,9
67,127,2.4,1,9
67,148,2.3,1,9
67,149,2.3,1,9
67,164,2.3,1,9
67,165,2.3,1,9
67,18,2.4,1,10
67,19,2.4,1,10
67,40,2.3,1,10
67,41,2.3,1,10
67,62,2.3,1,10
67,63,2.3,1,10
67,84,2.3,1,10
67,85,2.3,1,10
67,106,2.4,1,10
67,107,2.4,1,10
67,128,2.3,1,10
67,129,2.3,1,10
67,150,2.3,1,10
67,151,2.3,1,10
67,166,2.3,1,10
67,167,2.3,1,10
67,20,2.3,1,0
67,21,2.3,1,0
67,42,2.3,1,0
67,43,2.3,1,0
67,64,2.3,1,0
67,65,2.3,1,0
67,86,2.3,1,0
67,87,2.3,1,0
67,108,2.3,1,0
67,109,2.3,1,0
67,130,2.3,1,0
67,131,2.3,1,0
67,152,2.3,1,0
67,153,2.3,1,0
67,168,2.3,1,0
67,169,2.3,1,0
88,0,2.4,1,1
88,1,2.4,1,1
88,22,2.4,1,1
88,23,2.4,1,1
88,44,2.4,1,1
88,45,2.4,1,1
88,66,2.3,1,1
88,67,2.3,1,1
88,88,0.0,1,1
88,89,2.4,1,1
88,110,2.3,1,1
88,111,2.3,1,1
88,132,2.3,1,1
88,133,2.3,1,1
88,2,2.4,1,2
88,3,2.4,1,2
88,24,2.4,1,2
88,25,2.4,1,2
88,46,2.4,1,2
88,47,2.4,1,2
88,68,2.4,1,2
88,69,2.3,1,2
88,90,2.4,1,2
88,91,2.4,1,2
88,112,2.4,1,2
88,113,2.4,1,2
88,134,2.3,1,2
88,135,2.3,1,2
88,4,2.4,1,3
88,5,2.4,1,3
88,26,2.4,1,3
88,27,2.4,1,3
88,48,2.4,1,3
88,49,2.4,1,3
88,70,2.4,1,3
88,71,2.3,1,3
88,92,2.4,1,3
88,93,2.4,1,3
88,114,2.4,1,3
88,115,2.4,1,3
88,136,2.3,1,3
88,137,2.4,1,3
88,6,2.4,1,4
88,7,2.4,1,4
88,28,2.4,1,4
88,29,2.4,1,4
88,50,2.3,1,4
88,51,2.3,1,4
88,72,2.3,1,4
88,73,2.3,1,4
88,94,2.4,1,4
88,95,2.4,1,4
88,116,2.4,1,4
88,117,2.4,1,4
88,138,2.3,1,4
88,139,2.3,1,4
88,154,2.3,1,4
88,155,2.3,1,4
88,8,2.4,1,5
88,9,2.4,1,5
88,30,2.3,1,5
88,31,2.3,1,5
88,52,2.3,1,5
88,53,2.3,1,5
88,74,2.3,1,5
88,75,2.3,1,5
88,96,2.3,1,5
88,97,2.4,1,5
88,118,2.3,1,5
88,119,2.3,1,5
88,140,2.3,1,5
88,141,2.3,1,5
88,156,2.3,1,5
88,157,2.3,1,5
88,10,2.4,1,6
88,11,2.4,1,6
88,32,2.4,1,6
88,33,2.4,1,6
88,54,2.3,1,6
88,55,2.3,1,6
88,76,2.3,1,6
88,77,2.3,1,6
88,98,2.4,1,6
88,99,2.4,1,6
88,120,2.3,1,6
88,121,2.3,1,6
88,142,2.3,1,6
88,143,2.3,1,6
88,158,2.3,1,6
88,159,2.3,1,6
88,12,2.4,1,7
88,13,2.4,1,7
88,34,2.4,1,7
88,35,2.4,1,7
88,56,2.4,1,7
88,57,2.3,1,7
88,78,2.3,1,7
88,79,2.3,1,7
88,100,2.4,1,7
88,101,2.4,1,7
88,122,2.4,1,7
88,123,2.4,1,7
88,144,2.3,1,7
88,145,2.3,1,7
88,160,2.3,1,7
88,161,2.3,1,7
88,14,2.4,1,8
88,15,2.4,1,8
88,36,2.4,1,8
88,37,2.4,1,8
88,58,2.4,1,8
88,59,2.4,1,8
88,80,2.4,1,8
88,81,2.3,1,8
88,102,2.4,1,8
88,103,2.4,1,8
88,124,2.4,1,8
88,125,2.4,1,8
88,146,2.4,1,8
88,147,2.4,1,8
88,162,2.3,1,8
88,163,2.3,1,8
88,16,2.4,1,9
88,17,2.4,1,9
88,38,2.4,1,9
88,39,2.4,1,9
88,60,2.4,1,9
88,61,2.4,1,9
88,82,2.3,1,9
88,83,2.4,1,9
88,104,2.4,1,9
88,105,2.4,1,9
88,126,2.4,1,9
88,127,2.4,1,9
88,148,2.4,1,9
88,149,2.4,1,9
88,164,2.3,1,9
88,165,2.3,1,9
88,18,2.4,1,10
88,19,2.4,1,10
88,40,2.4,1,10
88,41,2.4,1,10
88,62,2.3,1,10
88,63,2.3,1,10
88,84,2.3,1,10
88,85,2.3,1,10
88,106,2.4,1,10
88,107,2.4,1,10
88,128,2.4,1,10
88,129,2.4,1,10
88,150,2.3,1,10
88,151,2.3,1,10
88,166,2.3,1,10
88,167,2.3,1,10
88,20,2.4,1,0
88,21,2.4,1,0
88,42,2.3,1,0
88,43,2.4,1,0
88,64,2.3,1,0
88,65,2.3,1,0
88,86,2.3,1,0
88,87,2.3,1,0
88,108,2.4,1,0
88,109,2.4,1,0
88,130,2.3,1,0
88,131,2.3,1,0
88,152,2.3,1,0
88,153,2.3,1,0
88,168,2.3,1,0
88,169,2.3,1,0
89,0,2.4,1,1
89,1,2.4,1,1
89,22,2.4,1,1
89,23,2.4,1,1
89,44,2.3,1,1
89,45,2.4,1,1
89,66,2.3,1,1
89,67,2.3,1,1
89,88,2.4,1,1
89,89,0.0,1,1
89,110,2.3,1,1
89,111,2.3,1,1
89,132,2.3,1,1
89,133,2.3,1,1
89,2,2.4,1,2
89,3,2.4,1,2
89,24,2.4,1,2
89,25,2.4,1,2
89,46,2.4,1,2
89,47,2.4,1,2
89,68,2.4,1,2
89,69,2.3,1,2
89,90,2.4,1,2
89,91,2.4,1,2
89,112,2.4,1,2
89,113,2.4,1,2
89,134,2.3,1,2
89,135,2.3,1,2
89,4,2.4,1,3
89,5,2.4,1,3
89,26,2.4,1,3
89,27,2.4,1,3
89,48,2.4,1,3
89,49,2.4,1,3
89,70,2.3,1,3
89,71,2.3,1,3
89,92,2.4,1,3
89,93,2.4,1,3
89,114,2.4,1,3
89,115,2.4,1,3
89,136,2.3,1,3
89,137,2.4,1,3
89,6,2.4,1,4
89,7,2.4,1,4
89,28,2.4,1,4
89,29,2.4,1,4
89,50,2.3,1,4
89,51,2.3,1,4
89,72,2.3,1,4
89,73,2.3,1,4
89,94,2.4,1,4
89,95,2.4,1,4
89,116,2.4,1,4
89,117,2.4,1,4
89,138,2.3,1,4
89,139,2.3,1,4
89,154,2.3,1,4
89,155,2.3,1,4
89,8,2.4,1,5
89,9,2.4,1,5
89,30,2.3,1,5
89,31,2.3,1,5
89,52,2.3,1,5
89,53,2.3,1,5
89,74,2.3,1,5
89,75,2.3,1,5
89,96,2.3,1,5
89,97,2.4,1,5
89,118,2.3,1,5
89,119,2.3,1,5
89,140,2.3,1,5
89,141,2.3,1,5
89,156,2.3,1,5
89,157,2.3,1,5
89,10,2.4,1,6
89,11,2.4,1,6
89,32,2.4,1,6
89,33,2.4,1,6
89,54,2.3,1,6
89,55,2.3,1,6
89,76,2.3,1,6
89,77,2.3,1,6
89,98,2.4,1,6
89,99,2.4,1,6
89,120,2.3,1,6
89,121,2.3,1,6
89,142,2.3,1,6
89,143,2.3,1,6
89,158,2.3,1,6
89,159,2.3,1,6
89,12,2.4,1,7
89,13,2.4,1,7
89,34,2.4,1,7
89,35,2.4,1,7
89,56,2.4,1,7
89,57,2.3,1,7
89,78,2.3,1,7
89,79,2.3,1,7
89,100,2.4,1,7
89,101,2.4,1,7
89,122,2.3,1,7
89,123,2.4,1,7
89,144,2.3,1,7
89,145,2.3,1,7
89,160,2.3,1,7
89,161,2.3,1,7
89,14,2.4,1,8
89,15,2.4,1,8
89,36,2.4,1,8
89,37,2.4,1,8
89,58,2.4,1,8
89,59,2.4,1,8
89,80,2.4,1,8
89,81,2.3,1,8
89,102,2.4,1,8
89,103,2.4,1,8
89,124,2.4,1,8
89,125,2.4,1,8
89,146,2.4,1,8
89,147,2.4,1,8
89,162,2.3,1,8
89,163,2.3,1,8
89,16,2.4,1,9
89,17,2.4,1,9
89,38,2.4,1,9
89,39,2.4,1,9
89,60,2.4,1,9
89,61,2.4,1,9
89,82,2.3,1,9
89,83,2.4,1,9
89,104,2.4,1,9
89,105,2.4,1,9
89,126,2.4,1,9
89,127,2.4,1,9
89,148,2.4,1,9
89,149,2.4,1,9
89,164,2.3,1,9
89,165,2.3,1,9
89,18,2.4,1,10
89,19,2.4,1,10
89,40,2.4,1,10
89,41,2.4,1,10
89,62,2.3,1,10
89,63,2.3,1,10
89,84,2.3,1,10
89,85,2.3,1,10
89,106,2.4,1,10
89,107,2.4,1,10
89,128,2.4,1,10
89,129,2.4,1,10
89,150,2.3,1,10
89,151,2.3,1,10
89,166,2.3,1,10
89,167,2.3,1,10
89,20,2.4,1,0
89,21,2.4,1,0
89,42,2.3,1,0
89,43,2.4,1,0
89,64,2.3,1,0
89,65,2.3,1,0
89,86,2.3,1,0
89,87,2.3,1,0
89,108,2.4,1,0
89,109,2.4,1,0
89,130,2.3,1,0
89,131,2.3,1,0
89,152,2.3,1,0
89,153,2.3,1,0
89,168,2.3,1,0
89,169,2.3,1,0
110,0,2.4,1,1
110,1,2.4,1,1
110,22,2.3,1,1
110,23,2.3,1,1
110,44,2.3,1,1
110,45,2.3,1,1
110,66,2.3,1,1
110,67,2.3,1,1
110,88,2.3,1,1
110,89,2.3,1,1
110,110,0.0,1,1
110,111,2.3,1,1
110,132,2.3,1,1
110,133,2.3,1,1
110,2,2.4,1,2
110,3,2.4,1,2
110,24,2.4,1,2
110,25,2.4,1,2
110,46,2.4,1,2
110,47,2.4,1,2
110,68,2.3,1,2
110,69,2.3,1,2
110,90,2.4,1,2
110,91,2.4,1,2
110,112,2.3,1,2
110,113,2.3,1,2
110,134,2.3,1,2
110,135,2.3,1,2
110,4,2.4,1,3
110,5,2.4,1,3
110,26,2.4,1,3
110,27,2.4,1,3
110,48,2.4,1,3
110,49,2.3,1,3
110,70,2.3,1,3
110,71,2.3,1,3
110,92,2.4,1,3
110,93,2.4,1,3
110,114,2.3,1,3
110,115,2.3,1,3
110,136,2.3,1,3
110,137,2.3,1,3
110,6,2.4,1,4
110,7,2.4,1,4
110,28,2.3,1,4
110,29,2.3,1,4
110,50,2.3,1,4
110,51,2.3,1,4
110,72,2.3,1,4
110,73,2.3,1,4
110,94,2.4,1,4
110,95,2.4,1,4
110,116,2.3,1,4
110,117,2.3,1,4
110,138,2.3,1,4
110,139,2.3,1,4
110,154,2.3,1,4
110,155,2.3,1,4
110,8,2.3,1,5
110,9,2.3,1,5
110,30,2.3,1,5
110,31,2.3,1,5
110,52,2.3,1,5
110,53,2.3,1,5
110,74,2.3,1,5
110,75,2.3,1,5
110,96,2.3,1,5
110,97,2.3,1,5
110,118,2.3,1,5
110,119,2.3,1,5
110,140,2.3,1,5
110,141,2.3,1,5
110,156,2.3,1,5
110,157,2.3,1,5
110,10,2.3,1,6
110,11,2.4,1,6
110,32,2.3,1,6
110,33,2.3,1,6
110,54,2.3,1,6
110,55,2.3,1,6
110,76,2.3,1,6
110,77,2.3,1,6
110,98,2.3,1,6
110,99,2.3,1,6
110,120,2.3,1,6
110,121,2.3,1,6
110,142,2.3,1,6
110,143,2.3,1,6
110,158,2.3,1,6
110,159,2.3,1,6
110,12,2.4,1,7
110,13,2.4,1,7
110,34,2.3,1,7
110,35,2.4,1,7
110,56,2.3,1,7
110,57,2.3,1,7
110,78,2.3,1,7
110,79,2.3,1,7
110,100,2.4,1,7
110,101,2.4,1,7
110,122,2.3,1,7
110,123,2.3,1,7
110,144,2.3,1,7
110,145,2.3,1,7
110,160,2.3,1,7
110,161,2.3,1,7
110,14,2.4,1,8
110,15,2.4,1,8
110,36,2.4,1,8
110,37,2.4,1,8
110,58,2.4,1,8
110,59,2.4,1,8
110,80,2.3,1,8
110,81,2.3,1,8
110,102,2.4,1,8
110,103,2.4,1,8
110,124,2.4,1,8
110,125,2.4,1,8
110,146,2.3,1,8
110,147,2.3,1,8
110,162,2.3,1,8
110,163,2.3,1,8
110,16,2.4,1,9
110,17,2.4,1,9
110,38,2.4,1,9
110,39,2.4,1,9
110,60,2.4,1,9
110,61,2.3,1,9
110,82,2.3,1,9
110,83,2.3,1,9
110,104,2.4,1,9
110,105,2.4,1,9
110,126,2.3,1,9
110,127,2.4,1,9
110,148,2.3,1,9
110,149,2.3,1,9
110,164,2.3,1,9
110,165,2.3,1,9
110,18,2.4,1,10
110,19,2.4,1,10
110,40,2.3,1,10
110,41,2.3,1,10
110,62,2.3,1,10
110,63,2.3,1,10
110,84,2.3,1,10
110,85,2.3,1,10
110,106,2.4,1,10
110,107,2.4,1,10
110,128,2.3,1,10
110,129,2.3,1,10
110,150,2.3,1,10
110,151,2.3,1,10
110,166,2.3,1,10
110,167,2.3,1,10
110,20,2.3,1,0
110,21,2.3,1,0
110,42,2.3,1,0
110,43,2.3,1,0
110,64,2.3,1,0
110,65,2.3,1,0
110,86,2.3,1,0
110,87,2.3,1,0
110,108,2.3,1,0
110,109,2.3,1,0
110,130,2.3,1,0
110,131,2.3,1,0
110,152,2.3,1,0
110,153,2.3,1,0
110,168,2.3,1,0
110,169,2.3,1,0
111,0,2.4,1,1
111,1,2.4,1,1
111,22,2.4,1,1
111,23,2.4,1,1
111,44,2.3,1,1
111,45,2.3,1,1
111,66,2.3,1,1
111,67,2.3,1,1
111,88,2.3,1,1
111,89,2.3,1,1
111,110,2.3,1,1
111,111,0.0,1,1
111,132,2.3,1,1
111,133,2.3,1,1
111,2,2.4,1,2
111,3,2.4,1,2
111,24,2.4,1,2
111,25,2.4,1,2
111,46,2.4,1,2
111,47,2.4,1,2
111,68,2.3,1,2
111,69,2.3,1,2
111,90,2.4,1,2
111,91,2.4,1,2
111,112,2.3,1,2
111,113,2.4,1,2
111,134,2.3,1,2
111,135,2.3,1,2
111,4,2.4,1,3
111,5,2.4,1,3
111,26,2.4,1,3
111,27,2.4,1,3
111,48,2.4,1,3
111,49,2.4,1,3
111,70,2.3,1,3
111,71,2.3,1,3
111,92,2.4,1,3
111,93,2.4,1,3
111,114,2.3,1,3
111,115,2.4,1,3
111,136,2.3,1,3
111,137,2.3,1,3
111,6,2.4,1,4
111,7,2.4,1,4
111,28,2.4,1,4
111,29,2.3,1,4
111,50,2.3,1,4
111,51,2.3,1,4
111,72,2.3,1,4
111,73,2.3,1,4
111,94,2.4,1,4
111,95,2.4,1,4
111,116,2.3,1,4
111,117,2.3,1,4
111,138,2.3,1,4
111,139,2.3,1,4
111,154,2.3,1,4
111,155,2.3,1,4
111,8,2.3,1,5
111,9,2.3,1,5
111,30,2.3,1,5
111,31,2.3,1,5
111,52,2.3,1,5
111,53,2.3,1,5
111,74,2.3,1,5
111,75,2.3,1,5
111,96,2.3,1,5
111,97,2.3,1,5
111,118,2.3,1,5
111,119,2.3,1,5
111,140,2.3,1,5
111,141,2.3,1,5
111,156,2.3,1,5
111,157,2.3,1,5
111,10,2.3,1,6
111,11,2.4,1,6
111,32,2.3,1,6
111,33,2.3,1,6
111,54,2.3,1,6
111,55,2.3,1,6
111,76,2.3,1,6
111,77,2.3,1,6
111,98,2.3,1,6
111,99,2.4,1,6
111,120,2.3,1,6
111,121,2.3,1,6
111,142,2.3,1,6
111,143,2.3,1,6
111,158,2.3,1,6
111,159,2.3,1,6
111,12,2.4,1,7
111,13,2.4,1,7
111,34,2.3,1,7
111,35,2.4,1,7
111,56,2.3,1,7
111,57,2.3,1,7
111,78,2.3,1,7
111,79,2.3,1,7
111,100,2.4,1,7
111,101,2.4,1,7
111,122,2.3,1,7
111,123,2.3,1,7
111,144,2.3,1,7
111,145,2.3,1,7
111,160,2.3,1,7
111,161,2.3,1,7
111,14,2.4,1,8
111,15,2.4,1,8
111,36,2.4,1,8
111,37,2.4,1,8
111,58,2.4,1,8
111,59,2.4,1,8
111,80,2.3,1,8
111,81,2.3,1,8
111,102,2.4,1,8
111,103,2.4,1,8
111,124,2.4,1,8
111,125,2.4,1,8
111,146,2.3,1,8
111,147,2.3,1,8
111,162,2.3,1,8
111,163,2.3,1,8
111,16,2.4,1,9
111,17,2.4,1,9
111,38,2.4,1,9
111,39,2.4,1,9
111,60,2.4,1,9
111,61,2.4,1,9
111,82,2.3,1,9
111,83,2.3,1,9
111,104,2.4,1,9
111,105,2.4,1,9
111,126,2.4,1,9
111,127,2.4,1,9
111,148,2.3,1,9
111,149,2.3,1,9
111,164,2.3,1,9
111,165,2.3,1,9
111,18,2.4,1,10
111,19,2.4,1,10
111,40,2.3,1,10
111,41,2.3,1,10
111,62,2.3,1,10
111,63,2.3,1,10
111,84,2.3,1,10
111,85,2.3,1,10
111,106,2.4,1,10
111,107,2.4,1,10
111,128,2.4,1,10
111,129,2.3,1,10
111,150,2.3,1,10
111,151,2.3,1,10
111,166,2.3,1,10
111,167,2.3,1,10
111,20,2.4,1,0
111,21,2.4,1,0
111,42,2.3,1,0
111,43,2.3,1,0
111,64,2.3,1,0
111,65,2.3,1,0
111,86,2.3,1,0
111,87,2.3,1,0
111,108,2.3,1,0
111,109,2.3,1,0
111,130,2.3,1,0
111,131,2.3,1,0
111,152,2.3,1,0
111,153,2.3,1,0
111,168,2.3,1,0
111,169,2.3,1,0
132,0,2.4,1,1
132,1,2.4,1,1
132,22,2.3,1,1
132,23,2.3,1,1
132,44,2.3,1,1
132,45,2.3,1,1
132,66,2.3,1,1
132,67,2.3,1,1
132,88,2.3,1,1
132,89,2.3,1,1
132,110,2.3,1,1
132,111,2.3,1,1
132,132,0.0,1,1
132,133,2.3,1,1
132,2,2.4,1,2
132,3,2.4,1,2
132,24,2.4,1,2
132,25,2.4,1,2
132,46,2.4,1,2
132,47,2.4,1,2
132,68,2.3,1,2
132,69,2.3,1,2
132,90,2.4,1,2
132,91,2.4,1,2
132,112,2.3,1,2
132,113,2.3,1,2
132,134,2.3,1,2
132,135,2.3,1,2
132,4,2.4,1,3
132,5,2.4,1,3
132,26,2.4,1,3
132,27,2.4,1,3
132,48,2.4,1,3
132,49,2.3,1,3
132,70,2.3,1,3
132,71,2.3,1,3
132,92,2.4,1,3
132,93,2.4,1,3
132,114,2.3,1,3
132,115,2.3,1,3
132,136,2.3,1,3
132,137,2.3,1,3
132,6,2.4,1,4
132,7,2.4,1,4
132,28,2.3,1,4
132,29,2.3,1,4
132,50,2.3,1,4
132,51,2.3,1,4
132,72,2.3,1,4
132,73,2.3,1,4
132,94,2.4,1,4
132,95,2.4,1,4
132,116,2.3,1,4
132,117,2.3,1,4
132,138,2.3,1,4
132,139,2.3,1,4
132,154,2.3,1,4
132,155,2.3,1,4
132,8,2.3,1,5
132,9,2.3,1,5
132,30,2.3,1,5
132,31,2.3,1,5
132,52,2.3,1,5
132,53,2.3,1,5
132,74,2.3,1,5
132,75,2.3,1,5
132,96,2.3,1,5
132,97,2.3,1,5
132,118,2.3,1,5
132,119,2.3,1,5
132,140,2.3,1,5
132,141,2.3,1,5
132,156,2.3,1,5
132,157,2.3,1,5
132,10,2.3,1,6
132,11,2.4,1,6
132,32,2.3,1,6
132,33,2.3,1,6
132,54,2.3,1,6
132,55,2.3,1,6
132,76,2.3,1,6
132,77,2.3,1,6
132,98,2.3,1,6
132,99,2.3,1,6
132,120,2.3,1,6
132,121,2.3,1,6
132,142,2.3,1,6
132,143,2.3,1,6
132,158,2.3,1,6
132,159,2.3,1,6
132,12,2.4,1,7
132,13,2.4,1,7
132,34,2.3,1,7
132,35,2.4,1,7
132,56,2.3,1,7
132,57,2.3,1,7
132,78,2.3,1,7
132,79,2.3,1,7
132,100,2.4,1,7
132,101,2.4,1,7
132,122,2.3,1,7
132,123,2.3,1,7
132,144,2.3,1,7
132,145,2.3,1,7
132,160,2.3,1,7
132,161,2.3,1,7
132,14,2.4,1,8
132,15,2.4,1,8
132,36,2.4,1,8
132,37,2.4,1,8
132,58,2.4,1,8
132,59,2.4,1,8
132,80,2.3,1,8
132,81,2.3,1,8
132,102,2.4,1,8
132,103,2.4,1,8
132,124,2.4,1,8
132,125,2.4,1,8
132,146,2.3,1,8
132,147,2.3,1,8
132,162,2.3,1,8
132,163,2.3,1,8
132,16,2.4,1,9
132,17,2.4,1,9
132,38,2.4,1,9
132,39,2.4,1,9
132,60,2.4,1,9
132,61,2.3,1,9
132,82,2.3,1,9
132,83,2.3,1,9
132,104,2.4,1,9
132,105,2.4,1,9
132,126,2.3,1,9
132,127,2.4,1,9
132,148,2.3,1,9
132,149,2.3,1,9
132,164,2.3,1,9
132,165,2.3,1,9
132,18,2.4,1,10
132,19,2.4,1,10
132,40,2.3,1,10
132,41,2.3,1,10
132,62,2.3,1,10
132,63,2.3,1,10
132,84,2.3,1,10
132,85,2.3,1,10
132,106,2.4,1,10
132,107,2.4,1,10
132,128,2.3,1,10
132,129,2.3,1,10
132,150,2.3,1,10
132,151,2.3,1,10
132,166,2.3,1,10
132,167,2.3,1,10
132,20,2.3,1,0
132,21,2.3,1,0
132,42,2.3,1,0
132,43,2.3,1,0
132,64,2.3,1,0
132,65,2.3,1,0
132,86,2.3,1,0
132,87,2.3,1,0
132,108,2.3,1,0
132,109,2.3,1,0
132,130,2.3,1,0
132,131,2.3,1,0
132,152,2.3,1,0
132,153,2.3,1,0
132,168,2.3,1,0
132,169,2.3,1,0
133,0,2.4,1,1
133,1,2.4,1,1
133,22,2.3,1,1
133,23,2.3,1,1
133,44,2.3,1,1
133,45,2.3,1,1
133,66,2.3,1,1
133,67,2.3,1,1
133,88,2.3,1,1
133,89,2.3,1,1
133,110,2.3,1,1
133,111,2.3,1,1
133,132,2.3,1,1
133,133,0.0,1,1
133,2,2.4,1,2
133,3,2.4,1,2
133,24,2.4,1,2
133,25,2.4,1,2
133,46,2.4,1,2
133,47,2.4,1,2
133,68,2.3,1,2
133,69,2.3,1,2
133,90,2.4,1,2
133,91,2.4,1,2
133,112,2.3,1,2
133,113,2.3,1,2
133,134,2.3,1,2
133,135,2.3,1,2
133,4,2.4,1,3
133,5,2.4,1,3
133,26,2.4,1,3
133,27,2.4,1,3
133,48,2.4,1,3
133,49,2.3,1,3
133,70,2.3,1,3
133,71,2.3,1,3
133,92,2.4,1,3
133,93,2.4,1,3
133,114,2.3,1,3
133,115,2.3,1,3
133,136,2.3,1,3
133,137,2.3,1,3
133,6,2.4,1,4
133,7,2.4,1,4
133,28,2.3,1,4
133,29,2.3,1,4
133,50,2.3,1,4
133,51,2.3,1,4
133,72,2.3,1,4
133,73,2.3,1,4
133,94,2.4,1,4
133,95,2.4,1,4
133,116,2.3,1,4
133,117,2.3,1,4
133,138,2.3,1,4
133,139,2.3,1,4
133,154,2.3,1,4
133,155,2.3,1,4
133,8,2.3,1,5
133,9,2.3,1,5
133,30,2.3,1,5
133,31,2.3,1,5
133,52,2.3,1,5
133,53,2.3,1,5
133,74,2.3,1,5
133,75,2.3,1,5
133,96,2.3,1,5
133,97,2.3,1,5
133,118,2.3,1,5
133,119,2.3,1,5
133,140,2.3,1,5
133,141,2.3,1,5
133,156,2.3,1,5
133,157,2.3,1,5
133,10,2.3,1,6
133,11,2.3,1,6
133,32,2.3,1,6
133,33,2.3,1,6
133,54,2.3,1,6
133,55,2.3,1,6
133,76,2.3,1,6
133,77,2.3,1,6
133,98,2.3,1,6
133,99,2.3,1,6
133,120,2.3,1,6
133,121,2.3,1,6
133,142,2.3,1,6
133,143,2.3,1,6
133,158,2.3,1,6
133,159,2.3,1,6
133,12,2.4,1,7
133,13,2.4,1,7
133,34,2.3,1,7
133,35,2.4,1,7
133,56,2.3,1,7
133,57,2.3,1,7
133,78,2.3,1,7
133,79,2.3,1,7
133,100,2.3,1,7
133,101,2.4,1,7
133,122,2.3,1,7
133,123,2.3,1,7
133,144,2.3,1,7
133,145,2.3,1,7
133,160,2.3,1,7
133,161,2.3,1,7
133,14,2.4,1,8
133,15,2.4,1,8
133,36,2.4,1,8
133,37,2.4,1,8
133,58,2.4,1,8
133,59,2.4,1,8
133,80,2.3,1,8
133,81,2.3,1,8
133,102,2.4,1,8
